year,month,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,rainfall,low visibility hour,sunshine,radiation,evaporation,winddirection,windspeed
2010,9,17,1009,31.8,29.1,26.8,24.1,75,41,-,0,11.1,22.37,5.6,210,14.3
2010,9,18,1007.9,32.7,29.7,27.5,24.8,76,59,-,0,10.7,20.87,5.7,230,15.3
2010,9,19,1004.2,32.8,30.6,28.5,25.6,75,71,-,0,8.9,17.32,5.3,270,22.8
2010,9,20,1000,30.8,28.3,25,24.8,82,84,67,0,-,4.95,3.6,260,35.2
2010,9,21,1007.4,26.1,24.5,23.1,23.6,95,92,178.8,0,-,1.52,2.7,200,29.1
2010,9,22,1011.5,26.5,25.4,24.3,23.9,92,84,0.8,0,-,6.73,1.2,140,17.2
2010,9,23,1011.9,28.8,27,25.3,24.6,87,87,微量,0,1.7,12.74,3.7,30,14.3
2010,9,24,1011.6,31,27.7,26,24.6,84,60,-,0,10.2,22.97,6.3,40,15.8
2010,9,25,1012.5,30.3,27.4,26.1,24.4,84,67,微量,0,6.2,16.24,2.7,70,23.9
2010,9,26,1013.5,30.6,27.6,26,24.2,82,51,-,0,8.2,19.38,4.4,60,20.7
2010,9,27,1012.9,31.5,28.3,26.4,24.8,82,54,-,0,9.4,21.27,4.7,110,14
2010,9,28,1013.1,31.9,28.6,26.7,24.6,80,46,-,0,10.9,23.4,6.1,90,15.4
2010,9,29,1013.4,31,28.5,27.2,24.7,80,68,微量,0,7.4,18.05,4.6,60,31.7
2010,9,30,1013.1,30.7,27.7,26.1,24.3,82,81,4.4,5,4.5,14.48,4,70,35.4
2010,10,1,1012.4,30.5,27.6,25.8,23.7,80,71,微量,0,9.1,21.12,5.3,70,40.1
2010,10,2,1011.7,31.6,28.4,26,23.3,74,63,-,0,9.2,20.28,5.6,50,28.8
2010,10,3,1012.4,30.7,28.1,26.3,22.4,72,83,微量,0,7.4,16.34,7,30,26.9
2010,10,4,1013.7,26.6,25.5,24.2,18.9,67,92,微量,0,1.1,8.7,3.6,30,30.3
2010,10,5,1013.9,25.1,24.1,22.9,19.9,78,89,2.2,0,-,4.59,0.1,80,35.6
2010,10,6,1013.6,25.4,24.2,22.3,20.9,82,90,0.9,0,0.8,8.33,2.9,80,39.4
2010,10,7,1012.3,26.6,25.4,24.5,21.2,78,91,微量,0,0.4,6.93,2.3,60,36.8
2010,10,8,1010.7,28.3,26.4,25.2,22.4,79,88,微量,0,2.3,11.7,2.1,70,31.2
2010,10,9,1009.2,27,25.8,23.9,22.3,81,88,1.4,0,0.9,9.09,2.4,80,35.7
2010,10,10,1009.2,26.1,25,24.1,23.7,93,89,10.2,0,-,1.33,0.6,100,42.2
2010,10,11,1012,28,26.4,25.3,25.1,93,87,3.7,1,2.5,10.25,1.4,90,30.8
2010,10,12,1013,30.5,27.6,26.1,24.7,85,57,微量,0,8.3,18.86,4.5,80,19
2010,10,13,1011.9,30.9,27.6,25.6,24.2,83,40,-,0,8.5,18.91,4,70,18.8
2010,10,14,1010.9,30.8,27.9,26.4,24.5,82,58,-,0,8.2,18.18,4.6,70,21.5
2010,10,15,1012.9,27.3,26,23.5,23.4,86,87,3.9,0,1.7,8.52,3.4,90,30.4
2010,10,16,1013.5,26.6,25.2,23.5,21.4,80,84,0.2,0,3.1,11.32,2.9,50,36.8
2010,10,17,1013.7,28.9,26.4,24.6,22.1,77,76,微量,1,7.7,18.06,5.1,80,41.1
2010,10,18,1012.3,30.4,26.6,25.2,21.2,73,61,微量,8,9.5,18.39,6,90,22.6
2010,10,19,1009.8,28.4,26.1,24.2,18.2,62,81,-,0,6.5,13.49,5.3,20,29.8
2010,10,20,1006.4,28.7,26.4,24.9,18.6,62,86,-,2,3.2,10.66,5.3,20,40.6
2010,10,21,1004.1,28.2,25.5,23.2,18.4,65,88,微量,1,2,10.74,3.6,10,45.6
2010,10,22,1005.3,25,23.6,21.5,17,67,84,0.2,3,3.4,5.51,2,10,35.9
2010,10,23,1005.1,27.8,24.9,22.6,16.9,61,55,-,2,7.3,15.22,4.6,10,17.9
2010,10,24,1007.9,26.9,25.1,22.7,18.5,67,56,-,0,5.8,15.4,4.8,10,13
2010,10,25,1011,28.1,24.9,22.9,18.6,68,64,-,0,6.5,15.36,5.1,20,25.6
2010,10,26,1016.2,24.3,22.3,19.9,17.3,73,88,微量,0,0.3,5.7,4,20,34.7
2010,10,27,1019.1,22.9,20,17.6,11.9,60,42,-,0,8.5,17.41,6.1,20,37.7
2010,10,28,1019.2,22.7,18.7,15.7,8.5,52,4,-,0,10.4,19.92,5.6,20,36.2
2010,10,29,1020.8,22.6,19.1,16.3,8.5,51,14,-,0,10.3,19.14,4.8,20,35
2010,10,30,1021.8,23,19.3,16.3,7.7,47,7,-,0,10.3,18.94,6.4,20,32.1
2010,10,31,1020.3,24,20,16.7,10.4,55,4,-,0,10.3,19.71,3.3,20,25.1
2010,11,1,1018.6,24.6,21.1,18.8,14.4,67,19,-,0,9.4,18.9,3.9,80,31.5
2010,11,2,1019,24.7,21.5,18.5,14.4,65,27,-,0,9.9,18.45,4.4,70,32.4
2010,11,3,1019.9,24.1,21.2,18.8,14.3,65,66,-,5,7.5,12.76,3.7,80,31.7
2010,11,4,1019.4,22,20,17.3,15,74,91,3.2,11,-,4.81,0.9,70,31
2010,11,5,1018.3,18.3,17.5,16.8,17.1,97,98,24.3,0,-,3.05,0.6,40,26.9
2010,11,6,1016.4,20.6,18.8,17.4,17.9,95,91,14.7,4,-,4.99,1.6,20,19
2010,11,7,1015.6,25.9,22.1,19.8,17.9,77,49,-,15,8.3,15.67,3.5,40,9
2010,11,8,1017.5,26.1,22.5,19.8,15.3,66,24,-,6,9.6,18.02,5.4,20,16.5
2010,11,9,1020.1,24.5,21.4,19.6,13.3,61,16,-,4,10,17.44,3,90,24
2010,11,10,1019.1,23.9,21,19.2,15.3,71,56,-,13,6.5,14.26,3.6,70,29.4
2010,11,11,1017,25.3,21.3,18.3,12.7,61,45,-,6,9.9,18.12,4,70,24.7
2010,11,12,1015,24.5,21.7,19.4,15.2,68,21,-,0,10.3,18.58,4.4,70,35.4
2010,11,13,1016.9,25.2,22.4,20.4,17.2,73,62,-,0,6.6,12.99,2.7,50,32.4
2010,11,14,1019.6,25.1,22.8,21.2,18.7,78,84,微量,0,2.3,9.98,3.2,50,28
2010,11,15,1019.5,26.7,23.4,21.9,19.1,77,81,微量,1,6.6,14.1,3.9,80,28.1
2010,11,16,1018.8,24.1,21.8,20.3,16.8,74,58,微量,11,6.9,13.16,3.5,70,25.9
2010,11,17,1018.2,23.7,21,18.6,16.2,74,33,-,22,9.1,15.11,3.5,90,23.4
2010,11,18,1017.6,24.6,21.6,20.6,17.4,77,79,-,13,4.2,10.35,2.4,70,20.5
2010,11,19,1015.6,24.7,21.7,19.9,16.9,75,51,-,23,7.4,13.5,3,20,15.3
2010,11,20,1013.5,22.9,21,19.2,16.8,77,51,-,3,6.2,12.55,3.2,50,20.2
2010,11,21,1011.9,23.8,21.4,19.5,17.9,81,38,-,0,9.3,15.63,1.6,50,16.4
2010,11,22,1011.7,25.4,22.5,20.3,17.3,73,51,-,14,7.4,12.56,3.5,20,14.8
2010,11,23,1014.5,23.6,21.4,19.8,16.7,75,68,微量,11,5.4,11.92,2.9,80,21.8
2010,11,24,1016.5,24,20.9,19.4,16.3,75,64,-,16,6.2,13.78,4.2,60,28.7
2010,11,25,1017.5,23.1,20.2,18.1,13.2,65,18,-,8,9.3,15.57,3.1,20,21.3
2010,11,26,1017.7,21.9,19.8,17.5,13.7,68,23,-,6,9.4,15.92,3,80,27.6
2010,11,27,1017.7,22.1,20.1,18.3,15,73,47,-,0,8.2,15.79,3.3,70,30.8
2010,11,28,1018.2,23.3,20.8,19.4,16.1,75,34,-,0,9.7,16.21,3.2,60,27.1
2010,11,29,1017.1,23.7,20.9,19.2,17.5,81,50,-,4,8.5,14.14,2.4,90,19.5
2010,11,30,1015.4,23.9,21.7,19.6,17.3,76,37,-,20,8.4,12.8,3,30,7.8
2010,12,1,1015.3,23.6,20.9,18.6,16.1,74,27,-,10,4.6,10.29,2,30,14.8
2010,12,2,1016.4,24.3,21.6,19,15.9,71,12,-,20,9.4,14.36,4.2,20,12.9
2010,12,3,1018.4,23.7,20.9,18.5,12.9,61,5,-,2,9.4,15.66,4,20,26.8
2010,12,4,1017.2,22.2,20.4,19,12.9,62,68,-,0,1.7,8.85,2.1,70,30.5
2010,12,5,1014.5,24.8,21.6,19.1,15.8,70,29,-,0,9.2,15.88,3.1,50,16.5
2010,12,6,1014.9,26.8,23.5,21.2,16.1,65,29,-,14,9.4,14.95,6,40,14.6
2010,12,7,1018.6,21.9,19.3,16.6,8.5,50,49,-,23,5.1,11.51,4.1,20,42
2010,12,8,1017.2,20.1,17,14.3,0.8,34,49,-,1,9.6,16.77,5,20,27
2010,12,9,1015.9,19.8,17.5,15,7.1,52,47,-,0,9.4,15.91,3,80,24.3
2010,12,10,1013.3,21.7,19.5,17.6,14.4,72,86,-,0,4.3,12.47,3.8,60,31.3
2010,12,11,1012.3,21.1,20.2,19.4,14.6,70,88,-,0,0.2,5.09,2.1,60,35.8
2010,12,12,1010.4,20.8,20,18.9,17.2,84,88,微量,11,-,2.47,0.6,70,40
2010,12,13,1010.8,23.6,21.9,20.6,20.1,90,76,微量,8,0.9,7.51,0.9,50,18
2010,12,14,1013.5,24.7,21.8,20.1,19.3,86,85,微量,2,1.6,7.45,2.1,30,21.4
2010,12,15,1013.7,20,17.5,11.2,16,91,91,12.9,0,-,1.86,1.7,70,47.5
2010,12,16,1020.8,11.2,8.8,7.5,3.6,72,75,5.3,0,-,4.13,2.5,10,60.7
2010,12,17,1020.5,14.6,10.4,5.8,-2.5,41,11,-,0,9.5,17.47,2.3,20,24.6
2010,12,18,1018.4,17.1,14.3,10.7,7.5,64,45,-,0,6,13.06,2.6,50,26.5
2010,12,19,1018.3,20.9,18.4,15.9,13.5,74,65,-,7,6.7,13.06,1.8,50,19.3
2010,12,20,1015.8,22.4,20.1,17.5,13.8,68,78,-,21,5.2,11.85,2.4,40,8.7
2010,12,21,1014.1,23.6,20.5,19.2,14.9,71,59,-,18,4.7,9.19,2.8,40,8.5
2010,12,22,1014.5,22.4,19.3,17.4,12.1,64,10,-,8,9.1,15.33,3.5,40,19.3
2010,12,23,1015.6,21,18.1,15.9,12.5,71,18,-,7,9.4,15.16,3,60,26.7
2010,12,24,1015,20.2,18.7,17.4,14.6,77,61,-,15,3.6,9.45,5.8,70,34.4
2010,12,25,1016.7,18.6,16.2,11.5,12.3,78,83,微量,1,0.2,4.3,3.7,60,42.9
2010,12,26,1020.9,15.5,12.4,9.8,1.2,47,31,0.2,0,9.3,17.26,2.5,10,37.6
2010,12,27,1019.4,16.9,13.3,10.2,4.7,56,4,-,0,9.4,16.95,2.7,30,16
2010,12,28,1018.1,19.6,15.4,12.2,6.1,55,2,-,0,9.5,16.6,2.6,30,14.3
2010,12,29,1017.3,20.5,17.1,14.6,12.3,74,22,-,4,9.5,16.33,3.5,40,21.3
2010,12,30,1018.1,21,17.8,15.6,8.2,55,11,-,0,9.4,15.71,5.2,20,27.7
2010,12,31,1018.9,18.7,15.5,13.2,2,40,1,-,0,9.5,15.91,3.7,20,24
2011,1,1,1019.1,17.2,14.9,12.7,6.3,57,14,-,0,9.5,15.94,3.3,70,34.1
2011,1,2,1019.8,16.3,15.1,14.1,8.5,65,83,-,1,0.1,6.44,2.8,60,44.3
2011,1,3,1019.6,15.5,14,12.6,9,72,91,微量,2,-,2.55,0.6,20,27.5
2011,1,4,1020.4,14.6,13.4,12.1,10.3,81,95,1.2,3,0.2,3.68,1.1,40,29.9
2011,1,5,1018.6,17.9,15.7,13.9,11.8,77,91,-,23,1.1,8.24,2.1,40,24.9
2011,1,6,1021.9,16.4,14.2,11.3,8.5,69,73,微量,3,4.7,10.58,3.7,10,30
2011,1,7,1024.2,13.6,10.9,9.5,4.1,63,70,-,23,3.3,8.52,2.1,10,26.7
2011,1,8,1021.3,15.6,12.8,9.5,6.4,65,36,-,24,7.6,14.32,3,30,18.5
2011,1,9,1020.2,18,14.5,12.4,5.8,56,25,-,24,9.2,14.75,3.7,10,26.9
2011,1,10,1020,15.9,13.1,10.9,4.3,55,41,-,19,8.2,13.63,3.2,10,26
2011,1,11,1018.7,13.2,11.2,8.8,3.9,61,85,微量,12,-,4.41,1.3,10,32.5
2011,1,12,1019.4,10.4,8.8,7.2,6.9,88,88,4.2,3,-,3.12,1,20,24.5
2011,1,13,1018.9,15.4,12.9,10.1,8.9,77,73,微量,18,4.6,12.1,1.9,40,21.4
2011,1,14,1017.1,19.4,16.3,13.7,10.8,70,65,-,24,7.1,13.95,3.3,40,12.3
2011,1,15,1021.5,16.7,13.7,10.2,5.4,58,36,-,9,9.6,16.3,4.3,20,42.1
2011,1,16,1024.2,13.6,11.2,9.4,3.1,58,54,-,0,4.9,12.69,3.1,20,32.8
2011,1,17,1024.2,14.6,11.8,8.9,4.9,63,41,-,11,6.7,13.54,2.6,60,31
2011,1,18,1020.9,17.1,14.3,12.4,9.2,72,59,-,7,6.3,14.72,2.7,60,31.6
2011,1,19,1018.5,18.4,15.3,13.3,11.5,79,70,-,15,6,13.03,3,60,29.1
2011,1,20,1017.2,18.7,16.1,14.5,10.5,70,86,-,24,1.7,7.46,3.3,30,24
2011,1,21,1019.3,17.1,13.7,10.7,6.3,61,27,-,0,10,16.99,3,10,27.1
2011,1,22,1021.6,14.8,13.2,12.1,8,70,77,-,15,1.3,5.84,2.7,30,21.6
2011,1,23,1021.8,17.3,15,13.1,9.2,69,53,-,24,9.1,15.47,2.1,30,12.3
2011,1,24,1023.4,16.4,14.1,12.3,7.4,64,81,-,17,2.4,9.66,2.6,20,20.7
2011,1,25,1024.3,17.3,14.3,12.6,9.1,71,58,-,24,7.9,15.06,2.6,50,26
2011,1,26,1024.6,18.8,15,12.2,10.3,75,29,-,24,9.6,16.17,2.6,50,20.5
2011,1,27,1024.5,19,15.9,14.1,11.7,77,77,-,16,6.3,13.2,2.8,60,23
2011,1,28,1023.9,17.3,15.1,13.2,9.1,68,77,-,6,1.6,7.15,4.6,10,29.8
2011,1,29,1025.2,15.7,12.9,10.8,3,51,66,-,0,6.8,14.04,3,20,33.6
2011,1,30,1026.4,15.3,12.2,9,2.6,52,78,-,0,3.3,11.71,3.2,20,27
2011,1,31,1025.6,16.5,13.1,10.9,5.6,61,40,微量,5,9.5,17.47,2.8,20,26.4
2011,2,1,1022.7,17,14,11.9,8.5,70,58,-,15,5.5,13.57,2.5,60,18
2011,2,2,1020.9,18.6,14.8,12.3,7.9,64,31,-,23,9.3,16.03,3,40,14.8
2011,2,3,1020.1,18.6,15.3,13.2,10.8,75,32,-,2,9.8,17.66,3.9,50,18.3
2011,2,4,1017.5,20.9,16.3,13.5,11.7,75,4,-,15,9.8,17.26,1.4,30,8.5
2011,2,5,1017.5,21.7,17.1,14.6,11.1,69,6,-,14,10.1,18.67,3.9,30,14.8
2011,2,6,1016,21.8,17.8,14.8,10.1,61,27,-,2,7.8,17.67,3.8,40,19.2
2011,2,7,1012.6,22.2,18.7,16.9,11.8,65,60,-,2,6.1,15.57,3.4,40,19.2
2011,2,8,1009.6,23.9,19.6,17.2,15.4,77,50,-,12,8.6,17.72,3,40,14.3
2011,2,9,1010,23.6,19.8,16.6,16.8,83,67,-,4,6.5,14.7,3.6,50,20.8
2011,2,10,1013,21.1,17.9,15.8,14.1,79,44,-,19,9.2,17.34,2.9,40,27
2011,2,11,1017.2,18.1,16.5,14.7,12.6,78,85,微量,5,-,2.79,2.4,60,24.2
2011,2,12,1019.7,16,14.3,13.7,9.1,71,87,-,0,1.6,8.15,1.1,80,34.9
2011,2,13,1017.5,14.1,12.5,10.3,10.3,87,89,17,1,-,1.13,1.1,10,33
2011,2,14,1020.8,12,10.6,8.6,6,74,90,0.6,0,-,5.04,1.3,10,31
2011,2,15,1020.9,11.7,11.3,10.6,8.9,85,89,3.2,13,-,2.59,0.1,70,46.1
2011,2,16,1017.6,14.7,13.2,11.4,12,93,93,微量,9,-,3.37,0.4,50,29.1
2011,2,17,1015.6,18,15.2,14,14,93,100,微量,0,-,5.25,0.9,30,12.2
2011,2,18,1016.3,15.8,14.7,13.8,13.1,90,95,微量,5,-,3.17,1,40,20.4
2011,2,19,1017.7,13.9,13.1,12.2,11.6,91,100,2,0,-,1.7,3.5,20,27.3
2011,2,20,1019.4,15.6,13.8,12.2,10.5,81,91,0.9,9,-,4.84,0.4,20,16.5
2011,2,21,1019.3,16.8,14.9,13.8,12.1,84,88,微量,15,-,6.15,2.2,60,27.4
2011,2,22,1018.9,17.7,15.4,14.3,8.3,64,82,-,2,1.1,9.43,2.9,50,32.1
2011,2,23,1017.8,20.6,17.4,15.3,11.5,69,60,-,0,4,13.62,2.4,40,18.8
2011,2,24,1016.1,22.6,18.8,16,15,79,63,-,5,6.2,14.22,2.5,40,14.5
2011,2,25,1016.3,22.4,18.9,17,15.5,81,67,-,8,9.3,19.17,4,50,28.5
2011,2,26,1017.7,22.6,18.6,16.5,13.9,75,78,-,6,4.1,13.97,3,60,30.5
2011,2,27,1016.1,24.5,20.4,18.3,16.8,80,54,微量,10,7.9,18.26,3.3,40,17.3
2011,2,28,1014,26.9,21.6,17.3,16.3,73,23,-,5,10.8,22,4.5,40,10.8
2011,3,1,1014.6,24.9,21.2,19.1,17.9,81,72,微量,4,3.4,10.72,2.7,50,19.5
2011,3,2,1017.5,21.1,18.3,17.1,13.6,75,77,微量,15,4.7,12.53,2.5,70,23
2011,3,3,1018.5,21.9,18.1,15.3,13.7,76,64,0.1,24,7.5,17.79,4.1,60,29.3
2011,3,4,1019.7,20.1,16.9,15,11.2,69,76,-,17,7,17.68,3.7,50,35.5
2011,3,5,1017.8,18,16.7,15.1,11.4,71,82,-,8,3.4,11.73,3.1,60,34.6
2011,3,6,1014.9,22.4,19.1,17.3,15.3,79,87,0.1,6,1.8,12.78,2.5,40,18.4
2011,3,7,1016.7,23.9,19.8,15.8,14,72,66,0.5,0,9,18.99,4.7,20,26
2011,3,8,1020.4,17.9,15.5,13.1,10.9,75,87,2.3,4,0.9,8.27,2.9,60,33.1
2011,3,9,1021.8,17.4,15.7,12.5,9.1,66,88,2.4,2,0.2,5.33,2.5,70,36.3
2011,3,10,1021.7,19,16.9,15,10.4,66,88,0.1,11,0.4,6.56,2,30,27.5
2011,3,11,1019.9,20.6,17.5,15.9,12.8,74,87,-,19,1.2,10.09,3.4,70,26.4
2011,3,12,1017.8,23.2,19.1,16.9,15.2,78,51,-,18,8.9,19.64,1.7,70,21.4
2011,3,13,1015.6,25.3,20.7,17.2,16.9,80,38,-,10,10.3,20.47,3.8,20,7.1
2011,3,14,1014.6,26.5,22.4,19.8,18.2,79,48,-,4,7.7,18.12,3.6,40,12.2
2011,3,15,1017.9,22.5,19,14.9,15.1,78,66,微量,5,0.6,5.29,4,20,28.5
2011,3,16,1022.3,20,15.9,12.9,5.5,50,85,微量,0,4.5,15.57,5.6,20,32.8
2011,3,17,1021.6,18.1,16.2,14.5,6.5,53,91,0.7,0,-,6.01,2.1,70,37
2011,3,18,1017.4,16.6,15.4,14.2,11.3,78,92,2.2,0,-,3.01,1.1,60,46.5
2011,3,19,1013.4,17.9,16.7,14.9,16,96,99,11.1,0,-,4.21,0.7,40,26.4
2011,3,20,1011.3,22.2,20,17.6,19.2,96,94,微量,0,0.1,6.65,1.1,30,12.5
2011,3,21,1011.9,27.4,22.9,20.5,21,90,60,-,0,10,22.1,4.1,40,11.1
2011,3,22,1017.4,23.3,19.7,16.1,16.2,80,79,微量,2,3.2,6.17,3.9,20,24.5
2011,3,23,1021.5,18.3,16,14.4,10.6,71,88,-,1,0.1,9.86,3.2,50,26.2
2011,3,24,1021.8,19.7,16.8,14.9,11,69,86,微量,12,3.1,12.65,4,20,24.7
2011,3,25,1023.2,21.6,17.4,14.6,9.8,62,84,-,7,5.1,16.85,5.1,20,26.1
2011,3,26,1022.9,21.8,17.8,16.3,10,61,84,-,7,4.5,14.97,3,80,34.8
2011,3,27,1022.7,16.9,15,13.6,9.5,70,86,0.8,5,-,4.41,1.5,20,23.6
2011,3,28,1022.2,21,16.9,14.1,8.4,58,84,微量,0,3.7,15.41,3.4,30,22.6
2011,3,29,1022.4,20.8,18,15.2,7.4,50,84,-,2,1.7,11.36,3.1,60,21.9
2011,3,30,1020.9,21,18.1,16.7,7.5,51,88,0.2,0,0.9,9.63,3.2,70,35.5
2011,3,31,1018.5,22.4,18.9,16.4,7.7,50,74,微量,0,4.7,15.85,3,60,26.5
2011,4,1,1016.5,26,20.5,16.9,14.6,70,21,-,0,11.2,25.24,4.8,50,19.3
2011,4,2,1014.8,27.4,22,19,16.4,72,20,-,7,10.7,24.34,5.1,50,11.5
2011,4,3,1013.6,26.7,22.2,19.4,17.8,77,41,微量,0,9.3,20.23,3.6,220,5.3
2011,4,4,1016.8,21.9,19.7,18.4,16.7,83,92,微量,9,-,3.36,1.7,80,25.6
2011,4,5,1018.9,20.5,18.9,17.7,14.1,74,90,微量,3,2.5,14.01,4.3,90,37.4
2011,4,6,1018,23.7,19.6,17.4,12.7,66,65,-,0,6,17.78,3.5,70,30.7
2011,4,7,1016.8,27,21.8,18.9,17.4,77,41,-,0,10.6,22.64,3.9,50,13.9
2011,4,8,1017.3,28.4,23.1,19.6,17.6,73,16,-,0,10.2,20.25,5.4,30,5
2011,4,9,1019.4,27.1,22.5,20.2,18.2,77,60,微量,0,6.5,19.05,2.4,80,23.3
2011,4,10,1018.1,29.7,23.4,20.6,19,77,41,微量,7,9.2,22.93,5.5,50,14.4
2011,4,11,1015.3,29.1,23.8,20.6,19.3,77,24,微量,3,11.2,23.36,4.6,220,17.2
2011,4,12,1017.8,25.8,22,20.5,16.8,73,76,-,17,6.6,18.03,5,70,35.5
2011,4,13,1016.7,28.5,23,20.2,15.4,64,64,微量,0,5.7,17.71,3.4,60,16.8
2011,4,14,1012.7,29.6,24.1,21,19.1,75,36,-,0,9.2,19.34,3.9,170,8.5
2011,4,15,1010.3,29.4,24.4,22,20,77,64,-,2,6.2,16.82,3.4,220,8.3
2011,4,16,1010,28.2,25.1,22.7,21.6,82,63,-,1,5.4,17.6,4.1,230,16.7
2011,4,17,1008.7,28.1,24.8,22.9,23.3,91,92,26.7,0,0.9,7.21,5.1,230,20.7
2011,4,18,1010.1,27,23.6,21.7,19.2,77,81,微量,1,1.9,11.68,3.7,50,15.3
2011,4,19,1014.4,27.5,23.6,21.3,16.1,64,38,-,1,9,22.41,5.2,80,26.6
2011,4,20,1016.8,24.6,21.8,20.5,17.4,77,80,-,0,3.6,13.44,3.2,70,34.2
2011,4,21,1014.7,27.1,23.1,21,19.5,81,73,微量,0,8.2,22.23,4.1,70,23.7
2011,4,22,1011.6,28.2,24.1,21.7,20,79,67,0.2,0,6,18.61,2.9,40,11.5
2011,4,23,1014.1,23.2,20.9,19.7,18.1,85,84,2.3,4,-,3.21,2.9,40,22
2011,4,24,1014.6,28.4,23.1,19.7,11.6,50,32,-,0,11,25.85,5.4,50,14
2011,4,25,1012.8,28.9,24.1,20.9,17,65,31,-,1,10.9,23.47,4.8,10,7.1
2011,4,26,1010,28,24.2,21.7,17.6,68,48,-,0,10.9,22.95,6,220,12.5
2011,4,27,1007.8,29.1,25.9,23.4,21.4,77,67,-,2,8.2,20.12,3.3,240,22.9
2011,4,28,1010,27.6,25.1,23.6,22.8,87,89,0.4,10,0.1,7.95,1.4,100,18.4
2011,4,29,1011.6,23.9,23.1,22.5,21.9,93,95,6.3,5,-,3.72,1.5,90,25.6
2011,4,30,1010.7,27.1,24.9,23.2,22.4,86,85,0.1,3,0.4,9.31,1.4,170,8.3
2011,5,1,1010.5,28.4,25.9,24.1,23.3,86,81,微量,0,1.1,11.32,2.5,160,9.1
2011,5,2,1009.5,29.8,26.8,25.1,23.7,83,83,微量,0,3.9,17.03,4.9,160,12.9
2011,5,3,1009.3,30.7,27.3,25.9,23.1,78,83,微量,0,3.8,15.59,3.7,170,11.8
2011,5,4,1010.5,26.7,24.7,23.1,22,85,86,0.7,3,2.4,13.48,3.2,40,16.8
2011,5,5,1011,24.8,23.6,22.5,21.8,90,91,微量,1,0.2,8.99,2.9,50,19.2
2011,5,6,1009.7,30.2,26.5,23.8,23.5,84,76,微量,5,4.2,15.43,4.3,180,14.3
2011,5,7,1008.6,31.3,27.6,25.4,23.7,80,78,微量,0,6.5,19.85,4.5,140,11.3
2011,5,8,1008.5,29.5,26.9,25.5,23.7,83,82,-,0,7.2,19.45,4.7,110,14
2011,5,9,1007.5,30.5,27.3,25.3,24.1,83,63,-,0,7.9,20.66,4.5,60,13.3
2011,5,10,1006.5,32.9,28.5,26.2,23.7,76,64,微量,0,7.6,19.55,5.6,200,11.5
2011,5,11,1006.2,33,29.3,27.5,25.2,79,74,-,0,6.9,19.56,4.1,220,17
2011,5,12,1007.7,32.5,29.5,27.7,25.3,79,75,0.2,0,5.7,18.08,5.2,220,14.9
2011,5,13,1009.7,28.8,26.9,24.8,24.7,88,85,33.5,4,0.6,8.08,2.6,200,14.3
2011,5,14,1012.4,28.1,25,23.4,23.4,91,89,14.5,1,1.3,9.92,2.4,80,35
2011,5,15,1014.2,25.1,24.4,23.6,23.1,92,89,2.9,8,-,7.02,1.3,90,29.7
2011,5,16,1012.7,28.7,25.5,23.5,23.8,91,91,7.5,4,2.1,10,2.3,40,9.8
2011,5,17,1011.2,24.7,23.4,22.4,21,86,86,0.3,0,0.1,5.01,2.1,80,22.5
2011,5,18,1010,28.9,24.7,22.1,18.5,70,63,微量,0,8.9,25.66,5.2,60,28.2
2011,5,19,1010,29.6,25.8,23.6,21.8,79,68,-,0,10.1,23.81,2.8,60,24.5
2011,5,20,1008.3,30.6,27,24.6,23.5,82,70,-,0,10.4,24.74,5.1,50,14.9
2011,5,21,1006.9,29.6,26.1,24.6,24.2,89,83,42.8,0,1.7,13.54,3.8,70,14.3
2011,5,22,1005.9,26.8,25.2,23.2,24.2,94,90,69.8,0,-,3.19,1.6,160,20.3
2011,5,23,1007.3,26.4,24.2,23.2,21.6,86,91,9.3,0,1,12.06,3.6,20,12.4
2011,5,24,1009.4,24.7,22.5,19.8,19.6,84,88,4.9,2,-,7.26,1.7,20,19.5
2011,5,25,1010,24.7,23,21,19.9,83,88,0.3,16,0.1,7.62,2.6,20,18.4
2011,5,26,1009.1,29.6,25.5,22.7,19,67,59,-,12,8.8,23.33,5.2,20,11.3
2011,5,27,1007.1,30,26.7,24.2,20.7,70,56,-,15,6.1,17.16,4.1,20,6.2
2011,5,28,1006.5,30.2,27.4,24.5,19.9,65,23,-,14,11,23.23,6,210,9.7
2011,5,29,1010.6,29.4,26.9,25.3,22.8,79,51,-,21,9,22.14,6.5,100,23.7
2011,5,30,1011.6,29.7,25.8,23.7,19.7,70,28,-,4,10,25.92,6.1,90,25.3
2011,5,31,1007.4,32.5,26.7,23.3,19.7,67,42,-,4,11.9,25.4,6.7,40,18
2011,6,1,1006.6,31.3,27.9,25.6,22.4,73,40,-,2,10.8,23.05,4.9,220,16.1
2011,6,2,1009.4,31.5,28.1,26.1,24.3,80,63,-,9,6.3,16.93,4.4,190,10.4
2011,6,3,1009.6,31,28.1,26.7,23.2,75,68,-,0,7.9,19.93,5.1,200,11.3
2011,6,4,1008.8,31.6,28.8,27.1,24.6,79,77,-,0,4.7,17.6,4.8,180,18.8
2011,6,5,1009.2,32.6,29.4,27.8,25.1,78,70,微量,0,6.4,16.82,5,200,16.3
2011,6,6,1008.6,31.3,29.5,28.2,24.9,77,74,微量,0,4.6,14.86,4.6,210,19.5
